Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Applicant_Age,Loan_Status
Male,Yes,0,Graduate,No,6130,4330,700,180,1.0,Urban,23,N
Male,Yes,3+,Not Graduate,No,7194,0,700,360,0.0,Semiurban,38,N
Male,No,2,Not Graduate,No,7896,3903,700,360,1.0,Semiurban,63,N
Female,No,0,Not Graduate,No,5670,2859,700,180,1.0,Rural,27,N
Male,Yes,0,Graduate,No,7432,3321,700,360,0.0,Rural,54,N
Female,No,0,Graduate,No,4522,1884,700,360,1.0,Semiurban,47,N
Female,Yes,1,Not Graduate,Yes,12831,1792,700,360,1.0,Urban,37,Y
Male,Yes,0,Graduate,No,5600,2956,700,360,1.0,Urban,40,N
Female,Yes,3+,Graduate,No,7199,4001,700,360,1.0,Semiurban,29,N
Male,Yes,0,Graduate,No,9359,0,700,360,1.0,Urban,35,N
Female,Yes,1,Not Graduate,No,9445,3370,700,360,1.0,Urban,62,N
Male,Yes,2,Not Graduate,No,6139,4061,700,120,1.0,Urban,30,N
Male,No,2,Graduate,No,6412,6262,700,240,1.0,Rural,59,N
Male,No,0,Graduate,No,5712,0,700,360,0.0,Semiurban,22,N
Male,No,1,Not Graduate,No,6291,6424,700,360,0.0,Semiurban,23,N
Male,No,0,Graduate,No,6353,0,700,360,1.0,Rural,30,N
Male,Yes,0,Graduate,No,7167,2439,700,360,1.0,Urban,26,N
Male,Yes,3+,Graduate,No,4802,0,700,360,0.0,Rural,49,N
Male,No,3+,Graduate,Yes,5040,3609,700,360,1.0,Urban,52,N
Male,Yes,2,Graduate,No,8292,0,700,360,1.0,Rural,64,N
Male,No,0,Graduate,No,9321,0,700,360,1.0,Semiurban,40,N
Male,No,2,Graduate,No,7394,4406,700,360,1.0,Rural,37,N
Male,No,0,Not Graduate,No,6449,2552,700,360,0.0,Semiurban,38,N
Female,Yes,0,Graduate,No,7996,0,700,180,1.0,Urban,50,N
Male,Yes,1,Not Graduate,Yes,10692,5324,700,360,0.0,Semiurban,23,N
Female,No,0,Graduate,No,5896,0,700,360,1.0,Semiurban,50,N
Male,No,3+,Graduate,No,7297,2934,700,360,1.0,Urban,52,N
Female,No,0,Graduate,No,6864,3470,700,360,1.0,Semiurban,53,N
Male,Yes,0,Graduate,No,7346,3284,700,360,1.0,Semiurban,54,N
Male,Yes,1,Graduate,No,6983,2396,700,120,1.0,Rural,52,N
Male,No,2,Graduate,No,5860,0,700,360,0.0,Urban,35,N
Male,No,0,Not Graduate,No,7284,5174,700,360,1.0,Semiurban,55,N
Male,Yes,0,Graduate,No,7837,0,700,240,1.0,Semiurban,55,N
Male,Yes,2,Graduate,No,6501,2976,700,360,1.0,Semiurban,62,N
Female,No,0,Graduate,Yes,7025,4444,700,120,1.0,Rural,37,N
Male,Yes,0,Graduate,No,7716,0,700,360,0.0,Rural,31,N
Male,No,1,Graduate,No,6554,4745,700,360,1.0,Urban,45,Y
Female,Yes,0,Graduate,No,9724,0,700,360,1.0,Urban,61,N
Male,Yes,3+,Graduate,No,7404,0,700,360,1.0,Rural,39,N
Female,No,1,Graduate,No,11661,0,700,360,0.0,Semiurban,42,N
Male,Yes,3+,Graduate,No,8206,3615,700,360,1.0,Semiurban,39,N
Female,Yes,0,Graduate,No,5627,2081,700,360,0.0,Semiurban,51,N
Male,Yes,3+,Graduate,Yes,4184,4855,700,360,1.0,Urban,41,N
Female,No,0,Graduate,Yes,6348,0,700,240,1.0,Semiurban,43,N
Female,Yes,0,Graduate,No,5883,0,700,360,1.0,Semiurban,36,N
Male,Yes,0,Graduate,Yes,9677,0,700,360,1.0,Rural,27,N
Male,No,0,Graduate,No,8446,2892,700,360,1.0,Rural,59,N
Male,Yes,0,Graduate,No,8056,0,700,360,1.0,Rural,44,N
Female,Yes,1,Graduate,No,4468,0,700,360,1.0,Rural,45,N
Male,Yes,0,Not Graduate,No,4759,5893,700,360,1.0,Urban,31,N
Male,No,0,Graduate,Yes,8359,4129,700,360,0.0,Semiurban,39,N
Male,Yes,1,Graduate,No,5262,0,700,360,1.0,Semiurban,42,N
Male,Yes,0,Graduate,No,5323,0,700,360,1.0,Urban,38,N
Male,Yes,2,Not Graduate,No,7231,3441,700,360,1.0,Semiurban,36,N
Female,No,1,Not Graduate,No,8218,0,700,360,0.0,Rural,25,N
Male,No,3+,Graduate,No,8152,3724,700,360,1.0,Semiurban,22,N
Female,Yes,0,Graduate,No,6243,0,700,360,1.0,Semiurban,59,N
Male,Yes,3+,Graduate,No,8303,2472,700,360,1.0,Urban,43,N
Male,No,1,Graduate,No,5816,2627,700,180,1.0,Rural,55,N
Male,Yes,3+,Graduate,No,8802,0,700,360,1.0,Urban,49,N
Male,No,0,Graduate,No,6965,2517,700,360,1.0,Rural,38,N
Female,Yes,2,Graduate,No,8621,3902,700,360,0.0,Urban,30,N
Female,No,2,Graduate,No,7196,0,700,360,1.0,Rural,55,N
Male,Yes,0,Graduate,No,5632,1726,700,360,1.0,Rural,46,N
Male,No,1,Not Graduate,No,5800,4014,700,360,1.0,Semiurban,35,N
Male,Yes,2,Graduate,Yes,4989,0,700,240,1.0,Urban,55,N
Female,Yes,1,Graduate,No,7950,0,700,360,1.0,Semiurban,54,N
Female,Yes,0,Graduate,No,7400,0,700,360,1.0,Urban,27,N
Female,Yes,1,Graduate,No,7740,3127,700,360,1.0,Semiurban,34,N
Male,Yes,0,Not Graduate,No,6491,3404,700,360,0.0,Rural,59,N
Male,Yes,2,Graduate,No,5674,0,700,360,1.0,Rural,59,N
Male,No,0,Graduate,No,6841,0,700,360,1.0,Urban,38,N
Male,Yes,0,Graduate,No,7284,3562,700,180,1.0,Semiurban,42,N
Male,No,0,Graduate,No,4218,3033,700,240,1.0,Rural,45,N
Male,Yes,1,Graduate,Yes,4899,2283,700,180,1.0,Semiurban,58,N
Male,Yes,3+,Graduate,No,6316,0,700,360,1.0,Urban,59,N
Female,Yes,0,Graduate,No,7988,0,700,360,1.0,Semiurban,47,N
Female,No,0,Graduate,No,9518,0,700,120,1.0,Semiurban,44,N
Male,No,0,Graduate,No,5564,0,700,360,1.0,Rural,58,N
Male,Yes,2,Graduate,No,8405,3437,700,360,1.0,Urban,40,Y
Male,No,0,Graduate,No,5168,2528,700,360,1.0,Rural,30,N
Female,Yes,0,Graduate,No,6124,4050,700,240,1.0,Rural,45,N
Female,Yes,1,Graduate,No,6817,1364,700,120,1.0,Urban,50,N
Female,Yes,0,Not Graduate,No,6052,6005,700,360,1.0,Rural,36,Y
Female,Yes,0,Graduate,Yes,5819,3884,700,240,0.0,Rural,51,N
Male,Yes,0,Graduate,No,5748,2697,700,360,1.0,Rural,58,N
Male,No,2,Graduate,No,7266,0,700,360,1.0,Semiurban,27,N
Male,Yes,3+,Graduate,No,6354,0,700,360,0.0,Rural,29,N
Male,No,2,Graduate,No,7915,2668,700,240,1.0,Semiurban,25,N
Female,Yes,0,Graduate,No,9842,0,700,360,1.0,Semiurban,47,N
Male,Yes,1,Graduate,No,7366,3407,700,360,1.0,Semiurban,47,N
Male,No,0,Graduate,No,8456,0,700,240,1.0,Rural,57,N
Male,No,2,Graduate,No,5996,2764,700,360,1.0,Urban,48,N
Female,No,1,Graduate,No,7357,3856,700,360,1.0,Urban,58,N
Male,Yes,3+,Not Graduate,No,7116,3926,700,360,1.0,Semiurban,39,N
Female,No,0,Graduate,No,6413,3613,700,360,1.0,Rural,53,N
Male,No,2,Graduate,No,5432,0,700,360,0.0,Semiurban,32,N
Male,Yes,1,Graduate,No,6356,5540,700,360,1.0,Semiurban,48,Y
Male,Yes,0,Graduate,Yes,4489,3889,700,360,1.0,Urban,37,N
Female,Yes,1,Graduate,No,6869,2351,700,360,1.0,Semiurban,39,N
Male,Yes,3+,Not Graduate,No,5988,2672,700,360,1.0,Semiurban,24,N
Female,Yes,3+,Graduate,No,9622,0,700,360,1.0,Rural,22,N
Male,No,2,Graduate,No,6965,3723,700,360,1.0,Semiurban,64,N
Male,Yes,0,Graduate,No,5187,4677,700,360,1.0,Rural,62,N
Female,No,3+,Graduate,No,7667,4584,700,360,1.0,Urban,59,Y
Male,No,1,Graduate,No,5527,3336,700,360,1.0,Rural,49,N
Male,Yes,0,Graduate,No,7628,0,700,360,1.0,Urban,47,N
Female,Yes,0,Graduate,No,5660,3611,700,360,1.0,Rural,62,N
Male,Yes,0,Graduate,No,6684,4418,700,360,1.0,Semiurban,39,N
Female,No,0,Graduate,No,6268,2213,700,360,1.0,Semiurban,34,N
Male,No,2,Graduate,Yes,7407,3057,700,360,1.0,Urban,21,N
Male,Yes,0,Graduate,No,5427,0,700,180,1.0,Urban,31,N
Male,No,0,Graduate,Yes,6894,4101,700,360,1.0,Urban,21,N
Female,Yes,0,Graduate,No,6606,3748,700,360,1.0,Semiurban,54,N
Male,No,0,Graduate,No,5189,2558,700,360,0.0,Urban,36,N
Female,Yes,0,Graduate,No,8509,0,700,360,0.0,Semiurban,32,N
Female,Yes,0,Graduate,No,6792,2923,700,360,1.0,Rural,61,N
Male,Yes,0,Graduate,No,7247,0,700,360,1.0,Urban,62,N
Male,Yes,1,Graduate,No,7524,3749,700,360,1.0,Urban,60,N
Male,Yes,0,Graduate,Yes,4238,0,700,360,1.0,Semiurban,42,N
Male,No,1,Graduate,Yes,8176,0,700,360,1.0,Rural,50,N
Male,Yes,0,Graduate,No,7943,2598,700,360,1.0,Urban,64,N
Female,Yes,0,Graduate,No,9230,0,700,360,1.0,Rural,60,N
Female,Yes,0,Graduate,Yes,5793,4706,700,360,1.0,Urban,26,N
Female,No,0,Graduate,No,7015,0,700,240,1.0,Rural,60,N
Female,No,0,Graduate,No,5420,0,700,180,1.0,Semiurban,30,N
Female,No,0,Graduate,No,5382,5244,700,360,1.0,Urban,38,N
Male,Yes,0,Graduate,No,7389,3478,700,360,1.0,Semiurban,43,N
Female,Yes,2,Graduate,No,7177,0,700,360,1.0,Rural,57,N
Female,No,0,Graduate,No,5453,7912,700,360,1.0,Rural,29,Y
Male,Yes,3+,Graduate,No,6317,0,700,180,1.0,Semiurban,38,N
Female,Yes,2,Not Graduate,No,5392,3492,700,360,1.0,Urban,47,N
Male,Yes,2,Graduate,No,8176,3768,700,360,1.0,Rural,35,N
Female,No,0,Not Graduate,No,7664,0,700,360,1.0,Rural,51,N
Female,No,2,Not Graduate,Yes,6673,3194,700,360,1.0,Urban,40,N
Female,No,0,Not Graduate,No,7033,0,700,240,1.0,Urban,46,N
Male,Yes,0,Not Graduate,No,5402,5307,700,360,1.0,Semiurban,61,N
Female,Yes,0,Graduate,No,5826,0,700,360,1.0,Semiurban,43,N
Male,No,3+,Graduate,No,6625,0,700,360,1.0,Semiurban,36,N
Male,Yes,0,Graduate,No,6556,0,700,360,0.0,Semiurban,54,N
Female,Yes,3+,Graduate,No,6177,0,700,360,1.0,Semiurban,52,N
Male,Yes,0,Graduate,No,7721,6279,700,360,0.0,Rural,59,N
Female,Yes,3+,Not Graduate,No,6392,0,700,360,1.0,Semiurban,39,N
Male,Yes,3+,Graduate,No,4390,0,700,360,1.0,Urban,29,N
Male,Yes,3+,Graduate,No,5557,0,700,360,1.0,Semiurban,52,N
Female,Yes,0,Graduate,Yes,5002,0,700,360,1.0,Semiurban,50,N
Male,Yes,3+,Graduate,No,5939,0,700,360,1.0,Urban,33,N
Male,No,3+,Graduate,No,7088,4121,700,360,1.0,Semiurban,58,N
Female,Yes,0,Graduate,No,7401,0,700,360,1.0,Rural,59,N
Male,Yes,0,Not Graduate,No,4803,5032,700,360,1.0,Semiurban,34,N
Female,No,2,Graduate,No,6113,0,700,360,1.0,Rural,25,N
Male,No,0,Graduate,No,6997,4742,700,360,1.0,Semiurban,34,N
Male,Yes,2,Graduate,Yes,8470,3849,700,360,1.0,Semiurban,45,N
Male,No,0,Not Graduate,No,6787,0,700,360,1.0,Urban,33,N
Male,Yes,1,Graduate,No,10489,0,700,360,1.0,Semiurban,55,N
Male,Yes,0,Graduate,No,5182,0,700,360,1.0,Semiurban,33,N
Male,Yes,0,Not Graduate,No,5362,0,700,360,1.0,Semiurban,54,N
Male,Yes,0,Graduate,No,9825,0,700,360,1.0,Semiurban,31,N
Male,No,2,Graduate,No,6225,2333,700,360,1.0,Rural,36,N
Male,Yes,0,Graduate,Yes,6237,5264,700,360,1.0,Semiurban,53,N
Male,Yes,2,Graduate,No,7990,0,700,240,1.0,Rural,61,N
Male,No,2,Not Graduate,No,5097,4919,700,360,1.0,Rural,55,N
Female,Yes,0,Graduate,No,9252,3666,700,360,1.0,Urban,35,N
Female,No,0,Not Graduate,No,6124,1320,700,360,0.0,Semiurban,25,N
Female,No,0,Graduate,No,6740,0,700,360,1.0,Semiurban,56,N
Male,Yes,0,Graduate,No,6495,0,700,360,1.0,Rural,61,N
Female,No,0,Graduate,No,6761,0,700,360,1.0,Semiurban,26,N
Female,Yes,1,Graduate,No,6015,2852,700,360,1.0,Semiurban,50,N
Female,Yes,3+,Graduate,No,6059,2948,700,360,1.0,Semiurban,64,N
Male,Yes,0,Graduate,No,5605,0,700,240,1.0,Rural,54,N
Female,Yes,1,Graduate,No,7839,0,700,360,1.0,Urban,45,N
Female,Yes,3+,Not Graduate,No,4431,3219,700,360,0.0,Rural,43,N
Female,Yes,3+,Graduate,No,8555,0,700,240,1.0,Urban,33,N
Male,Yes,3+,Graduate,Yes,6691,0,700,240,1.0,Semiurban,43,N
Male,Yes,2,Graduate,No,9662,2567,700,180,1.0,Rural,36,N
Male,No,0,Graduate,No,11821,0,700,360,1.0,Rural,30,N
Male,No,3+,Graduate,Yes,8030,3934,700,360,1.0,Urban,21,N
Female,No,3+,Graduate,No,7883,0,700,360,1.0,Semiurban,47,N
Male,No,0,Not Graduate,No,8941,4430,700,360,1.0,Semiurban,40,N
Male,Yes,0,Not Graduate,No,5520,4384,700,360,1.0,Urban,21,N
Male,Yes,0,Graduate,Yes,6775,4060,700,360,1.0,Rural,41,N
Male,Yes,0,Not Graduate,No,7106,0,700,360,1.0,Semiurban,21,N
Male,No,0,Graduate,No,7288,0,700,360,0.0,Urban,64,N
Female,Yes,1,Not Graduate,No,9217,0,700,360,1.0,Rural,54,N
Male,Yes,1,Graduate,No,6026,5458,700,120,1.0,Urban,40,N
Male,No,0,Graduate,No,6105,3597,700,360,1.0,Urban,45,N
Male,No,0,Not Graduate,No,7261,0,700,360,1.0,Rural,49,N
Male,Yes,2,Graduate,No,6076,6168,700,360,1.0,Urban,53,N
Male,Yes,0,Graduate,No,8750,0,700,360,1.0,Rural,48,N
Female,No,0,Graduate,Yes,5396,0,700,360,1.0,Semiurban,31,N
Female,Yes,1,Graduate,No,6033,3130,700,180,1.0,Rural,38,N
Female,Yes,0,Graduate,No,6664,0,700,180,1.0,Rural,41,N
Female,Yes,0,Graduate,No,5874,2855,700,360,0.0,Rural,61,N
Male,Yes,0,Not Graduate,No,5631,5688,700,360,1.0,Semiurban,43,N
Female,No,2,Graduate,No,5397,2821,700,360,1.0,Semiurban,54,N
Female,Yes,1,Graduate,Yes,5642,0,700,360,1.0,Semiurban,28,N
Female,Yes,0,Graduate,No,7117,4830,700,360,1.0,Rural,64,N
Male,Yes,0,Graduate,No,7646,0,700,360,1.0,Urban,43,N
Female,Yes,1,Graduate,No,5557,4262,700,360,0.0,Semiurban,37,N
Female,Yes,3+,Not Graduate,No,5971,5492,700,360,1.0,Urban,64,N
Female,No,1,Graduate,No,8640,5373,700,360,1.0,Urban,51,Y
Male,Yes,2,Graduate,No,5672,3784,700,240,0.0,Rural,60,N
Female,Yes,1,Graduate,Yes,9277,3304,700,360,1.0,Urban,53,Y
Female,No,2,Not Graduate,No,5849,0,700,240,1.0,Semiurban,60,N
Female,Yes,3+,Graduate,Yes,7145,2007,700,360,1.0,Rural,32,N
Male,Yes,2,Graduate,No,8948,3188,700,360,0.0,Rural,45,N
Female,No,3+,Not Graduate,No,4298,2084,700,360,1.0,Semiurban,40,N
Male,Yes,0,Graduate,No,5732,3762,700,360,1.0,Urban,24,N
Male,Yes,3+,Not Graduate,No,8564,3882,700,240,0.0,Semiurban,60,N
Male,Yes,1,Not Graduate,No,3955,5115,700,120,0.0,Rural,57,N
Female,No,3+,Graduate,No,6982,2649,700,360,1.0,Semiurban,57,N
Male,Yes,0,Graduate,No,8607,4073,700,360,1.0,Urban,30,N
Male,Yes,1,Graduate,No,5650,3132,700,360,1.0,Rural,33,N
Female,Yes,2,Not Graduate,No,7303,0,700,360,0.0,Rural,52,N
Female,Yes,0,Graduate,No,8069,2651,700,360,1.0,Urban,24,N
Male,Yes,1,Graduate,No,8471,5194,700,180,0.0,Urban,35,N
Female,Yes,2,Graduate,Yes,6595,0,700,360,1.0,Semiurban,29,N
Female,Yes,0,Graduate,No,6859,2589,700,360,1.0,Urban,33,N
Male,Yes,0,Graduate,No,8199,2483,700,180,1.0,Rural,27,N
Male,Yes,1,Graduate,No,9572,0,700,360,1.0,Rural,64,N
Male,Yes,1,Graduate,No,5983,2234,700,240,1.0,Urban,28,N
Male,Yes,0,Graduate,No,7789,4855,700,360,0.0,Rural,43,N
Male,Yes,0,Graduate,No,7195,0,700,360,1.0,Semiurban,22,N
Female,No,0,Graduate,No,9245,0,700,360,1.0,Urban,61,N
Female,No,0,Graduate,No,5959,0,700,360,1.0,Rural,47,N
Male,Yes,0,Graduate,No,6456,2518,700,360,1.0,Rural,38,N
Male,Yes,2,Graduate,No,5175,3410,700,360,1.0,Semiurban,30,N
Male,Yes,1,Graduate,No,5737,0,700,240,0.0,Rural,28,N
Male,Yes,2,Graduate,No,7393,5040,700,360,1.0,Urban,42,Y
Male,Yes,0,Graduate,No,9510,5113,700,360,1.0,Rural,58,Y
Female,Yes,0,Not Graduate,Yes,6966,0,700,360,1.0,Urban,51,N
Female,No,0,Graduate,Yes,7926,2516,700,360,1.0,Semiurban,53,N
Male,Yes,2,Not Graduate,No,5556,2810,700,120,0.0,Rural,51,N
Female,Yes,2,Graduate,No,4142,0,700,360,1.0,Rural,37,N
Male,No,3+,Graduate,No,6064,2383,700,360,1.0,Rural,59,N
Female,No,0,Graduate,No,10527,0,700,360,1.0,Urban,42,N
Male,Yes,2,Graduate,No,6515,0,700,360,0.0,Semiurban,31,N
Male,Yes,1,Graduate,No,5334,0,700,360,1.0,Semiurban,45,N
Female,Yes,2,Graduate,No,6561,6606,700,240,1.0,Semiurban,25,N
Male,Yes,1,Graduate,No,6377,3788,700,360,1.0,Urban,34,N
Female,Yes,1,Graduate,No,8522,0,700,240,1.0,Semiurban,54,N
Male,Yes,0,Graduate,No,9414,0,700,360,1.0,Urban,63,N
Male,Yes,1,Graduate,No,5401,3588,700,120,1.0,Rural,50,N
Male,No,0,Graduate,No,5794,3309,700,360,1.0,Semiurban,61,N
Male,No,0,Graduate,Yes,6218,0,700,360,1.0,Semiurban,64,N
Female,Yes,0,Graduate,Yes,9090,2553,700,360,1.0,Rural,58,N
Male,Yes,3+,Graduate,No,7568,5255,700,360,1.0,Semiurban,52,N
Female,Yes,0,Graduate,Yes,5224,0,700,360,1.0,Semiurban,61,N
Female,Yes,3+,Graduate,No,8880,0,700,120,1.0,Semiurban,51,N
Female,Yes,3+,Graduate,No,8885,3183,700,360,1.0,Semiurban,52,N
Male,No,3+,Graduate,No,6652,0,700,360,1.0,Semiurban,50,N
Female,No,3+,Not Graduate,No,6276,3839,700,360,0.0,Urban,41,N
Male,No,3+,Not Graduate,No,7179,0,700,360,0.0,Rural,58,N
Male,No,0,Graduate,No,4354,5211,700,360,0.0,Semiurban,35,N
Male,No,0,Graduate,No,7477,0,700,360,1.0,Urban,57,N
Male,Yes,1,Graduate,No,6391,2309,700,360,1.0,Urban,38,N
Male,No,0,Graduate,No,4372,3292,700,360,0.0,Urban,36,N
Female,Yes,0,Graduate,No,8752,0,700,360,1.0,Rural,39,N
Male,Yes,1,Graduate,No,7279,2357,700,240,1.0,Semiurban,38,N
Male,Yes,1,Graduate,No,7138,4356,700,360,0.0,Semiurban,58,N
Female,No,3+,Not Graduate,No,8892,0,700,360,1.0,Rural,28,N
Male,Yes,1,Not Graduate,Yes,7210,4463,700,360,1.0,Rural,61,N
Male,Yes,1,Not Graduate,Yes,9010,4409,700,360,0.0,Semiurban,43,N
Male,Yes,0,Graduate,No,8466,0,700,240,1.0,Semiurban,24,N
Female,Yes,0,Not Graduate,No,7253,0,700,360,1.0,Semiurban,56,N
Male,Yes,3+,Graduate,Yes,9863,0,700,360,1.0,Urban,25,N
Male,No,0,Graduate,No,6712,2419,700,120,1.0,Semiurban,56,N
Male,No,0,Not Graduate,No,7395,0,700,360,0.0,Semiurban,34,N
Female,No,1,Not Graduate,No,6415,5906,700,360,1.0,Urban,42,N
Female,Yes,0,Graduate,No,7325,0,700,360,1.0,Rural,51,N
Female,Yes,0,Graduate,Yes,6805,0,700,360,1.0,Urban,46,N
Male,Yes,0,Graduate,No,7681,2791,700,360,1.0,Semiurban,21,N
Male,Yes,0,Graduate,No,5693,4372,700,360,1.0,Urban,56,N
Male,Yes,0,Not Graduate,No,6061,4163,700,360,1.0,Semiurban,22,N
Male,No,3+,Graduate,No,6820,3189,700,240,1.0,Urban,54,N
Male,Yes,1,Graduate,No,6142,4152,700,120,1.0,Semiurban,45,N
Male,No,0,Graduate,No,7943,0,700,360,1.0,Semiurban,44,N
Male,No,0,Graduate,No,7579,0,700,360,1.0,Urban,27,N
Female,Yes,0,Not Graduate,No,10988,2557,700,360,0.0,Urban,21,N
Male,No,3+,Graduate,No,5952,2117,700,360,1.0,Rural,25,N
Female,No,0,Graduate,No,8578,3344,700,360,1.0,Semiurban,36,N
Male,Yes,3+,Not Graduate,No,4123,1996,700,360,0.0,Urban,37,N
Male,Yes,0,Graduate,No,8517,3526,700,360,0.0,Semiurban,57,N
Male,Yes,2,Not Graduate,No,7350,3458,700,360,1.0,Urban,36,N
Male,Yes,0,Not Graduate,No,5938,3966,700,360,1.0,Semiurban,54,N
Male,Yes,0,Graduate,No,6012,0,700,360,1.0,Urban,50,N
Male,Yes,0,Graduate,No,8755,3187,700,360,0.0,Urban,38,N
Female,Yes,1,Graduate,No,6959,3522,700,360,1.0,Semiurban,35,N
Female,Yes,0,Graduate,No,5468,4803,700,360,1.0,Rural,53,N
Male,Yes,0,Graduate,No,7178,0,700,240,1.0,Semiurban,37,N
Female,Yes,2,Graduate,No,6782,4325,700,120,1.0,Semiurban,44,N
Female,Yes,0,Graduate,No,8774,0,700,360,1.0,Semiurban,39,N
Female,Yes,0,Graduate,No,6697,0,700,180,0.0,Semiurban,24,N
Female,Yes,2,Graduate,No,6244,3625,700,360,1.0,Rural,26,N
Male,No,0,Graduate,No,4999,0,700,240,1.0,Semiurban,43,N
Male,Yes,2,Graduate,Yes,6001,0,700,360,1.0,Semiurban,22,N
Male,Yes,0,Graduate,No,7899,3454,700,360,0.0,Urban,39,N
Male,Yes,0,Graduate,No,6111,4253,700,240,1.0,Semiurban,41,N
Male,Yes,0,Graduate,No,11746,2723,700,360,1.0,Semiurban,44,Y
Male,Yes,3+,Graduate,No,6970,0,700,360,1.0,Urban,42,N
Female,Yes,3+,Not Graduate,No,4917,3853,700,360,1.0,Urban,36,N
Female,No,3+,Graduate,No,4775,3734,700,360,1.0,Urban,57,N
Female,No,0,Graduate,No,5522,3736,700,360,1.0,Urban,46,N
Female,Yes,2,Graduate,Yes,10836,3398,700,360,0.0,Urban,50,N
Female,No,0,Graduate,No,5634,4898,700,240,1.0,Rural,40,N
Male,Yes,0,Graduate,No,8403,3609,700,240,1.0,Urban,41,N
Male,No,2,Graduate,No,5545,2565,700,360,0.0,Rural,57,N
Male,Yes,0,Graduate,No,9203,3321,700,360,1.0,Rural,53,N
Female,Yes,0,Graduate,No,3166,2736,700,360,1.0,Semiurban,56,N
Male,Yes,0,Graduate,No,6936,2511,700,360,1.0,Semiurban,49,N
Female,Yes,2,Graduate,No,6301,4966,700,360,0.0,Urban,23,N
Male,No,0,Not Graduate,No,7899,0,700,360,1.0,Semiurban,36,N
Male,Yes,0,Graduate,No,7042,3990,700,360,0.0,Rural,35,N
Female,Yes,3+,Graduate,No,7092,0,700,360,1.0,Semiurban,56,N
Male,Yes,0,Not Graduate,Yes,7222,1975,700,360,0.0,Rural,23,N
Male,Yes,0,Graduate,Yes,8582,0,700,360,0.0,Rural,28,N
Male,Yes,1,Graduate,No,7338,3172,700,360,1.0,Rural,31,N
Male,No,2,Graduate,No,7315,2327,700,360,1.0,Urban,55,N
Female,No,0,Graduate,Yes,10170,4740,700,360,1.0,Rural,46,Y
Male,Yes,1,Graduate,No,6992,0,700,360,1.0,Urban,30,N
Male,Yes,0,Graduate,No,7043,3786,700,180,1.0,Semiurban,24,N
Male,Yes,1,Graduate,No,6599,0,700,360,1.0,Rural,22,N
Female,No,0,Graduate,No,9416,5643,700,360,1.0,Urban,55,Y
Male,No,0,Graduate,No,6688,0,700,360,1.0,Semiurban,43,N
Female,Yes,0,Graduate,No,7240,2338,700,360,1.0,Rural,41,N
Female,No,3+,Graduate,Yes,6251,0,700,360,1.0,Semiurban,42,N
Male,Yes,2,Graduate,Yes,8245,3409,700,360,1.0,Semiurban,59,N
Female,Yes,3+,Not Graduate,No,6158,0,700,360,0.0,Urban,45,N
Female,No,1,Graduate,No,6374,2265,700,360,1.0,Semiurban,53,N
Male,Yes,0,Graduate,No,7448,2472,700,180,1.0,Rural,43,N
Male,Yes,0,Graduate,No,10230,3712,700,240,1.0,Urban,30,N
Female,No,3+,Graduate,No,9199,0,700,120,1.0,Urban,21,N
Female,Yes,1,Graduate,No,8578,0,700,360,1.0,Semiurban,41,N
Male,Yes,3+,Graduate,Yes,7381,0,700,240,1.0,Semiurban,37,N
Male,No,0,Graduate,No,6952,4921,700,360,1.0,Urban,60,N
Female,No,0,Graduate,No,8765,0,700,360,1.0,Semiurban,63,N
Female,No,0,Graduate,No,5237,0,700,360,1.0,Semiurban,58,N
Female,Yes,0,Graduate,No,8313,4005,700,360,1.0,Urban,54,Y
Male,Yes,0,Not Graduate,No,9348,0,700,360,1.0,Rural,49,N
Female,No,0,Graduate,No,6887,2432,700,240,1.0,Semiurban,23,N
Male,Yes,1,Graduate,Yes,4881,3803,700,360,1.0,Rural,25,N
Male,Yes,0,Not Graduate,No,6082,3520,700,360,1.0,Urban,31,N
Female,Yes,0,Graduate,No,6660,2742,700,360,1.0,Semiurban,43,N
Female,Yes,2,Graduate,No,10743,0,700,360,1.0,Rural,34,N
Male,Yes,0,Graduate,No,5912,0,700,360,1.0,Urban,35,N
Male,No,1,Graduate,Yes,6834,3811,700,180,1.0,Rural,64,N
Female,No,0,Graduate,No,6582,0,700,360,1.0,Urban,28,N
Male,Yes,3+,Graduate,No,3972,4424,700,360,1.0,Urban,42,N
Female,No,1,Not Graduate,No,6200,0,700,360,1.0,Urban,38,N
Female,No,3+,Graduate,No,5327,2573,700,360,1.0,Semiurban,29,N
Male,No,1,Graduate,No,5663,0,700,360,0.0,Rural,63,N
Female,Yes,0,Graduate,No,6114,0,700,360,1.0,Urban,27,N
Female,Yes,0,Graduate,No,6907,4741,700,360,1.0,Semiurban,45,N
Female,Yes,1,Graduate,Yes,4312,2537,700,360,1.0,Rural,28,N
Female,Yes,1,Graduate,No,8139,7686,700,360,1.0,Semiurban,29,Y
Female,Yes,1,Graduate,No,6302,0,700,360,1.0,Semiurban,28,N
Male,Yes,0,Graduate,No,5665,0,700,360,1.0,Rural,42,N
Male,Yes,1,Graduate,No,4922,0,700,360,1.0,Rural,55,N
Female,Yes,2,Graduate,No,7716,0,700,120,1.0,Urban,40,N
Male,Yes,1,Graduate,No,7247,0,700,360,1.0,Rural,46,N
Male,Yes,0,Graduate,No,4396,0,700,180,1.0,Semiurban,25,N
